topology,timestep,method,reward,feat_PR,chosen_mlu,chosen_disturbance,pathopt_mlu,dqn_used,gnn_used,lpd_used,criticality_backend,heuristic_used,active_od_count,k_cap,initial_selected_k,final_selected_k,selected_k,k_escalation_used,k_escalation_steps,k_cap_hit,full_od_fallback_used,fallback_reason,selected_od_count,noncritical_count,noncritical_background_mode,ecmp_background_used,previous_background_used,full_od_lp_used,selected_od_lp_used,stage2_used,disturbance_finalization_used,random_forest_gate_used,sticky_gate_used,solver_backend,dqn_action,action_name,action,db_budget,decision_ms,lp_status
sprintlink,351,gnn_lpd_dqn_selective_db_lp,-72.32693952487675,0.9999999999999998,594.2807073593143,0.0003183272291533536,594.2807073593142,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,517.3897080021561,Optimal
sprintlink,352,gnn_lpd_dqn_selective_db_lp,-72.44148239860866,1.0,586.0353717803956,0.0005018313535357787,586.0353717803957,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,626.4274580025813,Optimal
sprintlink,353,gnn_lpd_dqn_selective_db_lp,-72.33294013321259,1.0,577.8036319732665,0.0004485572072170976,577.8036319732668,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,519.4834169960814,Optimal
sprintlink,354,gnn_lpd_dqn_selective_db_lp,-72.427088092135,0.9999999999999998,583.5230655670167,0.00021865583786160396,583.5230655670166,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,620.5284169991501,Optimal
sprintlink,355,gnn_lpd_dqn_selective_db_lp,-72.43571602963023,0.9999999999999996,584.507679176331,0.0004099732210923361,584.5076791763307,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,623.4168329974636,Optimal
sprintlink,356,gnn_lpd_dqn_selective_db_lp,-72.33618878060425,1.0,559.2320758819582,0.0005417287870359249,559.2320758819582,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,519.9369169931742,Optimal
sprintlink,357,gnn_lpd_dqn_selective_db_lp,-72.45482597536984,1.0,570.9879316329955,0.0007975352790074152,570.9879316329957,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,630.8999169996241,Optimal
sprintlink,358,gnn_lpd_dqn_selective_db_lp,-72.35146982937458,1.0,549.6439396858216,0.0009550415458759719,549.6439396858218,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,522.8185829982976,Optimal
sprintlink,359,gnn_lpd_dqn_selective_db_lp,-72.43048777040647,1.0,559.3324068069458,0.00022441871346875117,559.3324068069461,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,623.755209002411,Optimal
sprintlink,360,gnn_lpd_dqn_selective_db_lp,-72.43345370379346,1.0,558.0851850509641,0.0001031915262712552,558.0851850509645,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,630.3579580053338,Optimal
sprintlink,361,gnn_lpd_dqn_selective_db_lp,-72.32338254330875,1.0,556.7790504455568,0.00015869447691468336,556.7790504455568,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,518.6217090013088,Optimal
sprintlink,362,gnn_lpd_dqn_selective_db_lp,-72.44024574708214,0.9999999999999998,548.9633525848392,0.0005156651694341203,548.9633525848391,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,624.7757919991273,Optimal
sprintlink,363,gnn_lpd_dqn_selective_db_lp,-72.34398802078485,0.9999999999999996,557.1350459098819,0.000683414559650034,557.1350459098817,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,523.4855839953525,Optimal
sprintlink,364,gnn_lpd_dqn_selective_db_lp,-72.42692877244427,1.0,553.324358558655,0.0004994299146899032,553.324358558655,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,611.9458750035847,Optimal
sprintlink,365,gnn_lpd_dqn_selective_db_lp,-72.35972863750516,1.0,543.8732978820801,0.0011237448500995778,543.8732978820806,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,526.0162920021685,Optimal
sprintlink,366,gnn_lpd_dqn_selective_db_lp,-72.42363284435426,1.0,548.8625722885132,0.00011861147839640304,548.8625722885134,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,620.0745000023744,Optimal
sprintlink,367,gnn_lpd_dqn_selective_db_lp,-72.43607288524248,0.9999999999999998,559.3707408905032,0.0005170045080115938,559.370740890503,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,620.5627500021365,Optimal
sprintlink,368,gnn_lpd_dqn_selective_db_lp,-72.33067970658898,0.9999999999999998,550.4767158508304,0.0002880916196877517,550.4767158508303,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,522.0369579983526,Optimal
sprintlink,369,gnn_lpd_dqn_selective_db_lp,-72.45420057513614,1.0,558.965996646881,0.0009394900045036801,558.9659966468813,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,626.0158750010305,Optimal
sprintlink,370,gnn_lpd_dqn_selective_db_lp,-72.32983957049586,0.9999999999999996,565.5947134017949,0.0004156467832233239,565.5947134017947,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,517.3701669991715,Optimal
sprintlink,371,gnn_lpd_dqn_selective_db_lp,-72.43062379942685,1.0,568.9633450508118,0.00035318778094447237,568.9633450508119,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,620.0281659985194,Optimal
sprintlink,372,gnn_lpd_dqn_selective_db_lp,-72.33820015330595,1.0,574.7714099884032,0.0006413648103480481,574.7714099884035,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,518.9592089955113,Optimal
sprintlink,373,gnn_lpd_dqn_selective_db_lp,-72.42034644827696,1.0,576.8192497253419,1.4617709350344452e-05,576.8192497253419,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,619.9079169964534,Optimal
sprintlink,374,gnn_lpd_dqn_selective_db_lp,-72.43864237365632,1.0,584.4390012741089,0.0004717513218439707,584.439001274109,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,624.4898340009968,Optimal
sprintlink,375,gnn_lpd_dqn_selective_db_lp,-72.33183256383657,1.0,583.3862560272216,0.0003009687944310792,583.3862560272217,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,522.8035000036471,Optimal
sprintlink,376,gnn_lpd_dqn_selective_db_lp,-72.43977087416052,1.0,599.6140809059148,0.00038866247207801526,599.6140809059152,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,628.1109999981709,Optimal
sprintlink,377,gnn_lpd_dqn_selective_db_lp,-72.43569482746473,1.0,610.8725418090821,0.0004211581489936915,610.8725418090821,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,623.0600829949253,Optimal
sprintlink,378,gnn_lpd_dqn_selective_db_lp,-72.38517383988295,1.0,625.2625604629518,0.0014030752292952557,625.2625604629518,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,543.0815830040956,Optimal
sprintlink,379,gnn_lpd_dqn_selective_db_lp,-72.44596469874098,1.0,644.513490486145,0.0005410107914493619,644.5134904861452,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,629.7343749974971,Optimal
sprintlink,380,gnn_lpd_dqn_selective_db_lp,-72.34079619673867,1.0,648.0096220016479,0.00034458989136827456,648.009622001648,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,530.4584999976214,Optimal
sprintlink,381,gnn_lpd_dqn_selective_db_lp,-72.42939017033264,1.0,661.7842302322389,0.0003354556776278388,661.784230232239,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,619.3265000038082,Optimal
sprintlink,382,gnn_lpd_dqn_selective_db_lp,-72.32960635656367,1.0,675.400277519226,0.0003819827187375391,675.4002775192264,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,518.1468750015483,Optimal
sprintlink,383,gnn_lpd_dqn_selective_db_lp,-72.46264948220913,1.0,679.05586643219,0.0007528549735887499,679.0558664321904,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,640.0638330014772,Optimal
sprintlink,384,gnn_lpd_dqn_selective_db_lp,-72.44246184699458,1.0,697.4409511566164,1.8667133220113742e-05,697.4409511566164,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,641.9018329979735,Optimal
sprintlink,385,gnn_lpd_dqn_selective_db_lp,-72.38763303962516,1.0,697.7311948776245,0.0009667804876159755,697.7311948776246,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,558.6296249966836,Optimal
sprintlink,386,gnn_lpd_dqn_selective_db_lp,-72.444348116675,1.0,722.2233705520632,0.0004503358559225665,722.2233705520632,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,630.8380409973324,Optimal
sprintlink,387,gnn_lpd_dqn_selective_db_lp,-72.47151384550577,1.0,719.8931737899782,0.00017954761697712153,719.8931737899782,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,666.1274169964599,Optimal
sprintlink,388,gnn_lpd_dqn_selective_db_lp,-72.3800545704128,1.0,726.0704013824464,0.0009223259469303301,726.0704013824464,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,552.3847920048865,Optimal
sprintlink,389,gnn_lpd_dqn_selective_db_lp,-72.4490863404263,0.9999999999999999,748.2704893112185,0.0005334266476379218,748.2704893112184,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,633.0835409971769,Optimal
sprintlink,390,gnn_lpd_dqn_selective_db_lp,-72.34531541075232,1.0,746.4535787582398,0.00038356369185531605,746.4535787582399,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,533.8084999966668,Optimal
sprintlink,391,gnn_lpd_dqn_selective_db_lp,-72.44768157875909,1.0,738.2468971252441,0.00026955402517880097,738.2468971252445,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,639.5949580037268,Optimal
sprintlink,392,gnn_lpd_dqn_selective_db_lp,-72.4131952931336,1.0,732.9895198822023,0.0011162375711717008,732.9895198822026,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,579.7081659984542,Optimal
sprintlink,393,gnn_lpd_dqn_selective_db_lp,-72.4281073008864,1.0,754.5199903488158,0.00018032532945650746,754.5199903488161,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,622.697541002708,Optimal
sprintlink,394,gnn_lpd_dqn_selective_db_lp,-72.44909405165959,1.0,748.4950944900513,0.00019249202208051716,748.495094490052,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,643.3192909971694,Optimal
sprintlink,395,gnn_lpd_dqn_selective_db_lp,-72.34977083447767,0.9999999999999992,745.9778347015388,0.00016869311609921797,745.9778347015382,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,544.710040994687,Optimal
sprintlink,396,gnn_lpd_dqn_selective_db_lp,-72.46386762933385,1.0,751.2601032257081,0.00036580571118511235,751.2601032257082,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,652.8934579982888,Optimal
sprintlink,397,gnn_lpd_dqn_selective_db_lp,-72.3403583405936,0.9999999999999997,745.7915330886844,0.00017501415302833808,745.7915330886842,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,535.1079160027439,Optimal
sprintlink,398,gnn_lpd_dqn_selective_db_lp,-72.55841578794687,1.0,732.7314308166505,0.0012572401649621925,732.7314308166508,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,720.6985829980113,Optimal
sprintlink,399,gnn_lpd_dqn_selective_db_lp,-72.47191213303388,0.9999999999999997,736.0038797378543,0.0009036502677960346,736.003879737854,1,1,1,gnn_lpd,0,1892,1600,40,1600,1600,1,1,1,0,solver_failed,1600,292,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,644.8026250000112,Optimal
tiscali,200,gnn_lpd_dqn_selective_db_lp,-53.12316511117076,0.9433386381744164,986.4272089004531,0.41776250518772395,930.534899902344,1,1,1,gnn_lpd,0,2352,1600,40,1000,1000,1,1,0,0,selected_k_pr_failed_no_full_override,1000,1352,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,265.9409580010106,Optimal
tiscali,201,gnn_lpd_dqn_selective_db_lp,-42.44859016701788,0.9229024556542013,991.0000435533202,0.02999999999999993,914.5963737487796,1,1,1,gnn_lpd,0,2352,1600,30,1000,1000,1,1,0,0,solver_failed,1000,1352,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,959.8438750035712,Optimal
tiscali,202,gnn_lpd_dqn_selective_db_lp,-197.41455455731727,0.690264285518214,1341.0751992543537,0.3899481973053644,925.6963142395028,1,1,1,gnn_lpd,0,2352,1600,40,1000,1000,1,1,0,0,solver_failed,1000,1352,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,41.01125000306638,BudgetInfeasible
tiscali,203,gnn_lpd_dqn_selective_db_lp,-85.17475391077528,0.8471362371162853,1068.993005939166,0.030000000000000023,905.582712554932,1,1,1,gnn_lpd,0,2352,1600,40,1000,1000,1,1,0,0,selected_k_pr_failed_no_full_override,1000,1352,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,1311.505457997555,Optimal
tiscali,204,gnn_lpd_dqn_selective_db_lp,-39.34597845153471,0.928459482771637,998.1637039323105,0.030000000000000082,926.7545562744144,1,1,1,gnn_lpd,0,2352,1600,30,1000,1000,1,1,0,0,selected_k_pr_failed_no_full_override,1000,1352,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,1118.500666001637,Optimal
tiscali,205,gnn_lpd_dqn_selective_db_lp,-46.90660878958371,0.9149301005106173,993.5511086218543,0.009999999999999998,909.0298156738284,1,1,1,gnn_lpd,0,2352,1600,40,1000,1000,1,1,0,0,solver_failed,1000,1352,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,1001.6865420038812,Optimal
tiscali,206,gnn_lpd_dqn_selective_db_lp,-25.799908706507313,0.9528013746499395,945.3633439064031,0.029518593600891225,900.7434936176844,1,1,1,gnn_lpd,0,2352,1600,40,1000,1000,1,1,0,0,solver_failed,1000,1352,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,1332.810708998295,Optimal
tiscali,207,gnn_lpd_dqn_selective_db_lp,-32.147105831774184,0.941379733306497,954.0055275917057,0.005003976635486619,898.081469137204,1,1,1,gnn_lpd,0,2352,1600,30,1000,1000,1,1,0,0,solver_failed,1000,1352,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,557.5355000037234,Optimal
tiscali,208,gnn_lpd_dqn_selective_db_lp,-27.241583358285993,0.9502046949430568,966.9608696937564,0.0030187420012611553,918.8107582092288,1,1,1,gnn_lpd,0,2352,1600,40,1000,1000,1,1,0,0,solver_failed,1000,1352,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,503.34770799963735,Optimal
tiscali,209,gnn_lpd_dqn_selective_db_lp,-29.07612029627007,0.9469024546262519,971.9563550949102,0.0038953402692961494,920.3478584289554,1,1,1,gnn_lpd,0,2352,1600,40,1000,1000,1,1,0,0,solver_failed,1000,1352,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,710.2032499969937,Optimal
tiscali,210,gnn_lpd_dqn_selective_db_lp,-23.839243379081445,0.9563350892126685,962.335231844585,0.005587527416960954,920.3149497985852,1,1,1,gnn_lpd,0,2352,1600,30,1000,1000,1,1,0,0,solver_failed,1000,1352,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,982.5360419999924,Optimal
tiscali,211,gnn_lpd_dqn_selective_db_lp,-19.742846125751612,0.9637263238344734,954.3995966324399,0.009999999999999988,919.7800147316856,1,1,1,gnn_lpd,0,2352,1600,40,1000,1000,1,1,0,0,solver_failed,1000,1352,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.01,OPTIMIZE_K40_DB_0.01,3,0.01,1193.7330000000657,Optimal
tiscali,212,gnn_lpd_dqn_selective_db_lp,-18.610078468027,0.9657721614302005,958.3499111811325,0.00896587839733677,925.547665127843,1,1,1,gnn_lpd,0,2352,1600,40,1000,1000,1,1,0,0,solver_failed,1000,1352,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,1185.5103749985574,Optimal
tiscali,213,gnn_lpd_dqn_selective_db_lp,-15.305346291783884,0.9717454606456819,951.7522125186349,0.014424909898923971,924.8608921744678,1,1,1,gnn_lpd,0,2352,1600,30,1000,1000,1,1,0,0,solver_failed,1000,1352,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,1441.7669999966165,Optimal
tiscali,214,gnn_lpd_dqn_selective_db_lp,-17.055546174306468,0.968581093304152,953.6510141372685,0.0034991270947353015,923.6883419036888,1,1,1,gnn_lpd,0,2352,1600,40,1000,1000,1,1,0,0,solver_failed,1000,1352,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,986.391000005824,Optimal
